name,source_ref,source_pool,decision,tier,category,relevance_score,quality_score,freshness_score,stability_score,uniqueness_score,ai_density_score,ai_density_estimate,marketing_risk,marketing_penalty,shallow_content_penalty,commercial_content_ratio,commercial_commentary_penalty,generic_tech_ratio,generic_tech_penalty,source_dependency_risk,final_score,exclusion_reason,keep_or_drop_reason
环球时报,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
新华社,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
每日经济新闻,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
腾讯财经,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,medium,3,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
乒乓世界,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
南风窗,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
央广网,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
科普中国,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
网球之家,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
晚点对话,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
AIBase基地,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
非凡产研,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
晚点AI,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,4,5,5,4,4,4,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
洞见,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
十点读书,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
人民日报,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
央视网,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
跑步指南,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
生命时报,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
梅斯医学,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
CCTV生活圈,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
每晚一卷书,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
看理想,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
罗辑思维,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
叶檀财经,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,medium,3,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
张湧说财经,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,medium,3,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
Wind万得,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
功夫财经,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,medium,3,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
混知,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
科技美学,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
心智工具箱,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
iamsujie,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
一条,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
中国国家地理,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
混沌学园,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
携隐Melody,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
集智俱乐部,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
格兰投研,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
区块链头条,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
转转技术,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
陈鲁豫的电影沙发,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
半导体行业观察,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
饭统戴老板,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
远川研究所,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
caoz的梦呓,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
孤独大脑,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
孟岩,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
APPSO,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
i食色摇闲情,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
地球知识局,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
星球研究所,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
利维坦,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
小众消息,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
互联网怪盗团,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
九边,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
知识分子,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
DeepTech深科技,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
warfalcon,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
investguru,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
环球科学,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
廖信忠,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
大力如山,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
新京报书评周刊,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
老张投研,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
心木微笔,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
知乎日报,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
真实故事计划,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
刘备教授,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
理想国imaginist,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
智族Life,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
神经现实,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
中科院物理所,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
六神磊磊读金庸,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
思想钢印,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
智族Lab,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
原理,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
标志情报局,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
游戏研究社,temporary_pool_ref_redacted,temporary_wechat_pool,drop,C,,2,3,5,4,4,2,low,low,1,3,0.1,1,0.2,2,8,,wechat_rss_high_risk,公众号 RSS 依赖第三方桥接和平台策略，作为可选高风险方向记录，不进入核心池。
